Compound_ID,Smiles,Toxicity_Label
5199,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,1
5249,CC(=CCOC1=CC=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)OCC=C(C)C)OCC(=O)O)C,1
5257,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,1
5329,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,1
5355,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,1
71774,CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O,1
5378,C1CC2CC1C3C2C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5,1
21889836,CCCC(C(=O)C(=O)NC1CC1)NC(=O)C2C3CCCC3CN2C(=O)C(C(C)(C)C)NC(=O)C(C4CCCCC4)NC(=O)C5=NC=CN=C5,1
5393,CCOC(=O)C(CCC1=CC=CC=C1)NC2CSC(CN(C2=O)CC(=O)O)C3=CC=CS3,1
5399,CC(=CCCC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C)C,1
25215,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3,1
5429,CN1C=NC2=C1C(=O)NC(=O)N2C,1
287691,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)OC4C(C(C(C(O4)CO)O)O)O,1
5467,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC,1
5468,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,1
5485,C[N+]12CCCCC1CCC(=C(C3=CC=CS3)C4=CC=CS4)C2,1
38945,CC1=C(C(=CC=C1)C)NC(=O)C(C)N,1
3199,CC1=CC2=C(C3C4C5C6=C(C(=C7C(=C6C(N4C(C(C2)N3C)O)COC(=O)C8(CS5)C9=CC(=C(C=C9CCN8)O)OC)OCO7)C)OC(=O)C)C(=C1OC)O,1
5527,COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC,1
5531,CCN(CC)C1=CC(=NC2=NC=NN12)C,1
5560,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl,1
5573,CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C,1
21109,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC,1
198068,CN1C2CCC1CC(=C3C4=CC=CC=C4CSC5=CC=CC=C53)C2,1
5597,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCNC2,1
5639,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC,1
71113,CCCC(CCC)C(=O)N,1
42611257,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,1
429017,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O,1
5677,C1C(C(C(C(C1(CO)O)O)O)O)NC(CO)CO,1
5709,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C,1
5720,CC(C1=CC2=C(C=C1)SC3=CC=CC=C3C(=O)C2)C(=O)O,1
